,review,sentiment
32682,"If you're a fan of Gothic horror, then you're definitely absolutely guaranteed to LOVE this wondrous Italian 60's film ""Castle of Blood"". We're really talking about creepily creaking doors, eerie portraits that appear to be moving, spontaneously dying candles although there's no wind and smoke coming from underneath heavy wooden chamber doors. Speaking in terms of atmosphere and style, this masterful piece of Gothic film-making is one of the best out there; just one tiny league below landmarks such as ""Black Sunday"", ""The Three Faces of Fear"" and ""Curse of the Crying Woman"". The prominent directors duo Sergio Corbucci (""The Great Silence"", ""Django"") and Antonio Margheriti (""Cannibal Apocalypse"", ""Killer Fish"") are successful in all areas, including a powerful plot (one that is genuinely nightmare inducing), ultra-sinister scenery and filming locations, stylish black and white photography, spine-chilling music and a brilliant gathering of talented performers. Barbara Steele, starlet of the aforementioned ""Black Sunday"" and Italian goth-muse number one, shines brightly again as a spiritually tormented character and she's literally surrounded by excellent co-players. One of them, Silvano Tranquilli, even gives away a fairly credential depiction of author Edgar Allan Poe. The story involves him and another wealthy visitor of a countryside tavern challenging a brutal young journalist to accept a morbid wager. If he  Alan Foster  would survive spending one night in the infamous Blackwood Castle, he receives the astonishing reward of $10 and a newspaper interview with Poe. Needless to say the ordeal is much more dangerous than it sounds, even for somebody like Alan Foster who's a firm non-believer in ghosts and vampires. The night starts out great for him, as he even meets up with the stunningly beautiful woman of his dreams, but gradually he learns that Blackwood Castle is a hellish place where the ghosts of the previously deceased visitors are trapped for all eternity. I don't know about you, but this is seriously one of my favorite horror movie premises of all time. Co-director Antonio Margheriti clearly was proud of this film as well, because he remade it himself a couple of years later as ""Web of the Spider"". That movie had a handful of trumps, like for example the casting of no less than Klaus Kinski in the role of Edgar Allan Poe, but in general this original is vastly superior. ""Castle of Blood"" literally oozes with atmosphere and maintains a thoroughly unsettling ambiance throughout. This truly is one of the rare films that can make the hair on your arms and back of the neck rise with fear if you watch it in the right circumstances. Watch it late at night, preferably alone and in a candle lit room, and you'll get an idea about the true definition of horror.",positive
19449,"I'm not a fan of Adam Sandler. In fact, I don't think I've ever liked him in anything I've seen him in. The opening scene of this movie confirmed my worst fears. There was Adam Sandler, playing a somewhat ridiculous looking character riding around New York City on a motor scooter, looking pitiful and lost. Typical Sandler-type loser character again, I thought. I almost gave up then and there. But then, as I stuck with this, I actually discovered something I never knew before: Adam Sandler can act! He is truly outstanding in this movie as Charlie, a lost and lonely figure, whose entire family (including the dog) was killed in one of the hijacked planes on 9/11 and who has apparently lost all touch with reality as a result. Don Cheadle plays his former college roommate who unexpectedly reconnects with Charlie and takes it on as his mission to help him get better. Of course, Cheadle's Alan Johnson has his own problems and sources of unhappiness, and somehow these two men manage to help each other through their difficulties. The two of them made a completely believable team, and Sandler in particular made Charlie real, working through his emotions and feelings. This is not a Sandler comedy. If your looking for that go to some of his other, sillier, stuff. This is a pretty heavy movie - sometimes sad, sometimes hopeful and always engrossing. There are some funny parts in it. I loved the scene in which Charlie convinces Alan to confront his partners by reminding him of how tough he was in college, and then the conversation the two of them have afterward.<br /><br />I personally didn't think that Saffron Burrows added much to the movie as Donna, an obviously needy patient of Johnson's. The only reason for the character seemed (based on one flashback) to be that she looked eerily like Charlie's late wife, but that was never really developed, and I just didn't care that much for the character. Do look for the part of the judge, however, played by Donald Sutherland, who I thought nailed the part bang-on. As far as I'm concerned, though, this is Sandler's movie, and kudos to him for a great performance. Definitely his best in my opinion. 8/10",positive
46341,"If I could go back, even as an adult and relive the days of my Summer's spent at camp...I would be there so fast. The Camps I went to weren't even this great. They were in Texas where the mosquitoes actually carry people off but we had horses and fishing. The movie cinematography was astounding, the characters funny and believable especially Perkins, Pollack and Arkin. Sam Raimi's character and sub-antics were priceless. So who ever thought this movie was lame...I have deep pity for because they can't suspend their disbelief long enough to imagine camp life again as an adult or they never went as kids. The whole point was that these people had an opportunity to regress and become juvenile again and so they did at every opportunity. I wish I could. It was funny, intelligent, beautifully scripted, brilliantly cast and the artistry takes me back so I want to watch it over and over just for the scenery even. Sorta like Dances with Wolves and LadyHawk...good movies but the wilderness becomes a character as much as the actors. Rent it, see it, buy it and watch it over and over and over...never gets old. ;0)",positive
11564,"Well I'm not the world's biggest Sondheim fan, so although I have the cast album and I've listened to it a few times I've never actually seen this show performed and I haven't seen the Tim Burton movie version either. I felt like I wanted to see something more faithful before I see the Burton one and give it a chance just as a movie. This version isn't a movie at all, it's a filmed play with some of the original members of the cast, including most importantly Angela Lansbury's performance as Nellie Lovett. This is one of those performances that's just like a conduit into the heart of the magic of Broadway and theater itself. She must have had so much fun with this role. Sweeney Todd himself isn't played by Len Cariou, who did it originally, but by George Hearn. Hearn does a fantastic job; his voice isn't quite as good as Cariou's, but he seems to play it a bit broader.<br /><br />The only problem I had really was with the Johanna character as played by Betsy Joslyn, and to some extent her lover Anthony as played by Cris Groenendaal. Joslyn's voice can't sustain high notes, but I wasn't entirely sure if that was maybe supposed to be the point since I'm not hugely familiar with this play. More importantly, I'm not sure if the story of ""Sweeney Todd"" really holds up enough weight to sustain some of the music, but thankfully the whole thing doesn't seem to have been taken too seriously by its creators. As a lark, and a bit of comedy in the vein of ""Grand Guignol"", it's quite enjoyable. I don't feel like it's as significant a piece of work as ""Company"" and ""Into the Woods"" or some of his other shows. Some of the music is quite spectacular, but at other points it seems to exist in a world outside of the show.<br /><br />I won't say a whole lot about it here because this is a film website and this is really not a film, but just a play that has been shot on film. There were maybe 3 or 4 scenes where they moved the camera around but that was it. People will want to see this, because it preserves Lansbury's legendary performance which deserves its legendary status because it's a hilarious and insightful performance. George Hearn can be proud of his version of Sweeney as well. This would be a good film to show children over the age of 5 or so to get them interested in musicals because the blood and cannibalism will really surprise them. Seeing a performance filmed so expertly and so faithfully makes me wish that more efforts like this had been made over the years with musical theater, because I prefer shows from the 20s through the 50s to these later era affairs. ""Sweeney Todd"" is an exceptional show from its era however, miles and miles above the AL Webber madness.",positive
29040,"Tom Fontana's unforgettable ""Oz"" is hands down one of the greatest television series ever created. Brilliantly written, acted, and directed it is as close to perfection in any art form (film, television, literature, music) as it gets. Haunting in it's extreme brutality it creates a prison world filled with diverse characters that range from compassionate to flat out terrifying. It is a show that no matter how brutal it is get through, one cannot take its eyes off of. The combination of professional trained theater actors with film and television actors allows for a range of diverse and all original performances.<br /><br />And while the show is universally praised and has/had a loyal fan base, one cannot feel that it was under-appreciated during it's television run because of other HBO dramas such as ""The Sopranos"", ""Sex and The City"", and ""Six Feet Under"". And while all those shows are fine and borderline masterpieces in their right, many people forget that it was ""Oz"" that was HBO's first entry into one-hour television drama series. It was a brave, risky first entry and with it HBO hit a grand slam with it. This is as good as it gets.",positive
7017,"A good film with--for its time--an intense, sprawling, rather dark story somewhat reminiscent of John Ford's ""The Searchers"" though not so brutal. The story starts fast and doesn't let up, with several scenes of really good dialog between (Stewart's) Jeff Webster, Ronda Castle and Sheriff Gannon. This film is in some ways reminiscent of ""Bend of the River"" (1952), also a Mann-Stewart work, but I found it far less sentimental and more interesting. There are a few caveats: a too-quickly wrapped up (and rather sentimental) ending; 24-year-old Corrine Calvert is not very convincing as a naive French teenager, and of course the film takes place in the Mythic West, a land of fable where the real laws of nations and physics don't apply. But these are trivial concerns. James Stewart is surprisingly good as a dark, disengaged man who thinks he cares for no one but himself, and the mountain scenery can't be beat. A fine Western costume drama.",positive
31716,"Cliffhanger is a decent action crime adventure with some flaws from director Renny Harlin whose admirable in making this movie about an expert climber who finds himself taken hostage with a fellow friend by a gang of dangerous criminals on the search for suit cases full of stolen cash in the Rocky Mountains. Sylvester Stallone is impressive as Gabe Walker the expert climber especially in the action/fight sequences but some of them definitely border on the line of unrealistic. For the sake of the film though I willing to suspend my disbelief. The rest of the cast including John Lithgow, Michael Rooker, Janine Turner, Rex Linn, Caroline Goodall, and Leon are respectable as the supporting characters in the movie. The action/fight sequences are well executed but as mentioned before some aren't very realistic no matter how tough you are. The climbing sequences however are very well done because instead of doing the whole film in a studio somewhere the locations they chose felt very real and the Ariel views of the mountain ranges are marvelous adding a touch of reality to the movie. The deaths are inventive while others are sort of predictable. The villains are solid but it would've been better if they had focused on a more central one instead of having many of them. The pacing of the movie was a little slow but the good outweighs the bad in this one. If you're a big fan of Harlins or Stallone's than chances are you'll enjoy this one too. Overall Cliffhanger has character development with enough action, drama, some suspense, excitement, thrills, and good performances by the cast who make this movie worth the time to watch.",positive
41653,"The performance by Om Puri, Smita Patil, and Sadashiv Amrapurkar and the whole chemistry comes off nicely, along with the minimalist approach to story telling and direction by Govind Nihlani. The dialogues by Vijay Tendulkar is also great. <br /><br />I have not seen another movie like this. It is one whole, each piece so nicely fit in the plot. You cannot not be impressed by this movie. <br /><br />Amrish Puri comes off as the bossy husband and 'baap' of Om Puri. Om Puri is the young man caught between his sense of duty and his inability to fight the system. Sadhashiv as Rama Shetty gives just about the right touch to the movie with his smiling and soft speaking villain. The first meeting of Anand Velankar with Rama Shetty's at Sadhashiv's place is absoulely stunning. Smita Patil does not play a main role, but her part is also not distracting from the main plot. <br /><br />And to add to this all Kafi Inamdar plays the role of a cop who has come to terms with the system and its workings. Saying right things in the right places and knowing how to keep himself away from trouble. He is also the 'guru' of Om Puri and helps him whenever he gets into trouble.<br /><br />The movie not only brings to focus the difficulties faced by a police officer trying to do his duty but also the other side of brutalities in police custody. Om Puri captures hopelessness and the burning desire to break free in this exceptional performance in Ardh Satya. <br /><br />A treat to all avid fans of Indian cinema.",positive
48182,"POSSIBLE SPOILER - In some way ""How to Alienate Friends...."" is the ""loser learns to adjust, becomes successful and finds out that something else matter more"" type of story, situated in the celebrity business. - END OF SPOILER <br /><br />I don't know the original book but this comedy delivers several good moments. Though I do think the ending is flawed. It felt too fast and too abrupt, as if something was missing. Besides I'd say the movie isn't able to keep a high level. Apart from this you'll find a sweet selection of actors and actresses with sometimes controversial acting qualities. Until now I've never seen Pegg any different. Still he is a very unique type though on the screen he sometimes might seem a little more tedious than necessary. Fox proved she is capable to play a hot starlet with her head in the clouds. Don't know whether it was a hard thing to do, but her performance was hot and way better than during ""Transformers"" (okay... probably that's no tough match). Kirsten Dunst is very much Kirsten Dunst (again) and you may like it (as I do) or find it annoying. On the other hand you'll see Anderson who proved her acting skills and Jeff Bridges (who is fine but perhaps he could have acted a little more powerful). They all fit their character well enough.<br /><br />Conclusion: I think it's a nice celeb comedy with some more and some less funny passages, a sweet cast but an all too sudden ending.",positive
13555,"Now I myself had previously seen a few episodes of the Leauge Of Gentleman which I found hilarious. When I brought the film I was not sure if I knew enough about the series to get it, boy was I wrong. This is one of the best comedy films I have seen ever and the clever acting of the Leauge makes the film. It has a very good and funny plot as well as using only a few characters at any one time helps because it doesn't make it too confusing which would have wrecked the film. Even If you have never seen The Leauge Of Gentleman get this film it will make you laugh and this is a film that can be watched more then once and is an excellent film to watch with your mates. It truly deserves it review a definite 10 out of 10.",positive
16570,"i loved catcher in the rye, it happens to be my favorite book. JD salinger, the author of catcher, has the rights to the book and made it so not one person can make a movie about it with his permission.<br /><br />with that said, heres ""united states of Leland."" Beautiful movie with much meaning and depth in emotion. but a lot of it reminded me of catcher, almost too much reminded me of catcher. the few stories that Leland told in the movie such as visiting new york and his adventures were very similar to those of holden's in catcher, and the way Leland views people and emotions is also similar to Holden's, they both are simple and true to themselves and others. superior acting credited to don cheadle and Kevin spacy. great editing, all falls together perfectly, and loved the story all together. recommend as a buy or at least a rent. good movie.<br /><br />the only thing that it does drag at some points but makes up for it in the long run. give it time and appreciate a good movie.",positive
18077,"Night of the Demons (1988) was another in a long line of ""teen"" horror films that were released on video and pay-t.v. during that mecca of film making the eighties. But unlike most of the crap that was being peddled around, this one was actually a decent watch. A group of bored ""teenagers"" decide to party Halloween night away with a pair of bizarre sisters (Mimi Kinkade and Linnea Quigley) at the infamous Hull House. Your usual cast of stereotypical teenagers are invited to the party. But an average teenage bash turns into a night of terror as they try to survive Halloween night when they undead residents of Hull House decide to crash the party. Who'll survive this night of bloodshed and horror?<br /><br />A nice horror film that is best seen in the unrated version. If you watch the R-Rated cut then you'll miss all of the splatter effects and nudity. Stay tune for the amusing epilogue! A gory film that was followed by an equally entertaining sequel. For horror fans only!<br /><br />Highly recommended.",positive
38452,"Kalifornia came out in 1993, just as 3 of the 4 lead characters were up and coming to the levels of fame they now possess in 2006. This is a nice psycho-thriller that should appeal to all David Duchovny fans because of his dry and intelligent narratives that find their ways into his work, like with most of his episodes of the X-Files, Playing God, and Red Shoe Diaries.<br /><br />People who were put off by the heavy southern accent from Brad Pitt and Juliette Lewis' characters obviously have never spent much time in the south. For every ""Brian and Carrie"" in the south, there is an ""Adele and Early"" and in 2006, that's the real horror of this flick.<br /><br />Aside from that, I think the film was written with a cult film intention - like with Carrie's photography, it's not suitable for mass consumption. But if you have a copy of this in your personal library, I think it says something positive about your tastes for freaky movies.",positive
26069,"One of the most pleasurable aspects of movie viewing is to get lost in a film. To have it totally wash over you, so that you absorb it as it is, and thus, experience it to the fullest. Every time I see it, 'The Egyptian' is such a film. Over the years it is a picture critics have loved to hate. Many have thrown darts at its vulnerabilities. But perhaps it is because of the very tone the film brings with it rather than its most obvious characteristics. It is at once forbidding, remote, possibly dangerous; beware of what lies within! The haunting chords of the music, seen over the 20th-Fox logo, usher us into titles of other-worldly turquoise lettering.<br /><br />Strange! Archaeological! Decadent! It is as if we are descending into some vault of antiquity, wherein might be great treasures, mixed with uncertain hazards. (One might imagine Darryl Zanuck commanding: 'Make it ancient!') Then, what a darkly dramatic story unfolds, all within the same tone set at the start.<br /><br />Of Hollywood's mid-50s 'Egyptian Trilogy', 'The Ten Commandments' portrayed the civilization's sternness, the phenomenal 'Land of the Pharaohs' its nuts and bolts, while 'The Egyptian' shows it all, from glamour to tragedy, for us to wonder at.<br /><br />No need to say much about the players here, but I think that, with the passage of time, Bella Darvi is being redeemed. What a perfect face for the role, right out of a Symbolist painting. If her acting does not please some, it might be argued that, in her role as a 'courtesan', she is obviously better in bed than yakking to some poor helpless admirer. I think that Curtiz captured the kinkiness of her sado-masochistic relationship with Edmund Purdom's character with aplomb, censorship being what it was at the time. Sir Peter Ustinov, in his memoirs, was pretty kind to 'The Egyptian', writing that it was 'like being lost in a huge set for 'Aida'. His pronunciation of the word 'beer' I have adopted myself ever after.(One of the film's historically accurate references: the Egyptian's invented beer!) Henry Daniell, egads, what a perfect performance. Gene Tierney, what a screen treasure. Bless DFZ for giving her this 'late' role. C'mon folks, don't be so hard on Victor Mature! He's a cheesemaker's son! Who rose to be pharaoh! Sounds like a peculiarly American opportunity. One of the best moments: John Carradine's existential observations on the sands of time. And Purdom's utterance about dwelling beyond the sunset of the world. If that isn't Grade 'A' epicness, what is?<br /><br />Of course, along with everything else, the music is sublime. It is frequently noted that Alfred Newman and Bernard Herrmann created one of the screen's most compelling scores, perfectly harmonious, yet each theme is well developed, with a life of its own. Newman, pressed for time by DFZ, called in Herrmann, someone he could trust implicitly, to take up half the burden.<br /><br />Benny, not the easiest guy to work with, obviously respected Newman enough to really deliver inspiring music. They alternated cues, an ingenious approach. No spoilers as to who did what here, but Benny brings an edge with him, mysterious, awesome sounds. Alfred brings fulsomeness, longing, poignancy. Both are consummately epic. Even when seen on a squeezed TV print, the effect of seeing the two composers' names side by side in the main credits, which the ultra-wide anamorphic screen could comfortably accommodate, is spine-tingling.<br /><br />Leon Shamroy, the Dean of CinemaScope, does not let us down here. The lurid greens and moody shadows (probably distortions in all the terrible TV prints I've seen through the years) perfectly accompany the multi-dimensional script (by the great Philip Dunne and WB vet Casey Robinson, whom Curtiz must've brought with him to 20th). How remarkable it is that Shamroy, who was as much of an institution of cinematography at Fox as Newman was with music, would lens 'Cleopatra' a few years later, but in the brighter, sharper images of '60s Todd A-O. These old studio guys are really heroes of mine.<br /><br />To me, who wants to fret about all the imperfections and criticism opportunities in a picture like this? I'd rather yield entirely to its spell, and dive off into its sea of lavishness, to emerge after the inspiring climax of 'The End' refreshed, moved, and hungry for more.<br /><br />And yes, we should cry out to 20th-Fox for a DVD release worthy of DFZ's legacy.",positive
3271,"It is in the opinion of this reviewer that the best time to be a child was in the 1990's, a period when cartoons were not heavily censored and talented and creative minds were responsible for some of the best family entertainment to hit the air-waves. The best producers of Saturday morning animation were at Warner Brothers Television, who experienced a major Golden Age with the dream-team of Steven Spielberg, Tom Ruegger and Paul Dini. Along with serious and dark series like Batman, they also revived zany, outlandish cartoons made famous by the Looney Tunes. Animaniacs was the biggest hitter with its dark adult humour and homages to the celluloid of yesteryear and today, but Tiny Toon Adventures was equally popular by re-inventing the Looney Tunes for a new generation, while still keeping that crazy cartoon violence and intelligent comedy that can hold onto any age group, no matter how old. Even when the Tiny Toons were stretched to a feature-length with How I Spent My Vacation, it did not feel like a longer episode of the television series, a curse that so often plagues other feature-length adaptations of popular animated shows.<br /><br />The Tiny Toon Gang are young off-springs of the classic cartoon characters who made audiences laugh back in the 1940's and 1950's and are currently learning cartoon comedy to ""earn their Toon Degree."" Summer Vacation has started and each character has their own idea of what to do. Buster Bunny (Charles Adler) and Babs Bunny (Tress MacNeille) start a water gun fight which ultimately leads to Acme Acres getting flooded and them both sailing down the Mississippi. Plucky Duck (Joe Alaskey) joins Hamton Pig (Don Messick) on a cross-country car trip to the Happiest Theme Park in the World, but Hamton's family proves to be more difficult than he imagined. Meanwhile, in other stories scattered throughout, Elmyra Duff (Cree Summer) tries to find a cat to hug and squeeze, Fifi Le Fume (Kath Soucie) attempts to go out on a date with her favourite skunk star and Shirley the Loon (Gail Matthius) goes to the cinema with a loud-mouth Fowlmouth (Rob Paulen).<br /><br />While the premise sounds thin for a feature-length film, the many directors and screenwriters make all the stories work well together. The best of these is Plucky's unfortunate road trip, which utilises a golden comedic opportunity very well: feeling pity for somebody, while also laughing at their predicament. Plucky's annoyed reaction to all the bad things that happen to him are a perfect blend of script and animation, all in the confines of a small car stuffed with pork. Elmyra's story definitely ranks second just to see how a little, almost innocent girl can cause fear into so many jungle animals. The aforementioned cartoon violence definitely comes to the fore-front with Buster and Babs' story, which makes us smile not only due to the hilarity of the outcomes, but also nostalgically, since Ruegger and company would probably not be allowed to show half of what they do in that segment. Practically half of that segment plays as a parody and homage to Deliverance, including a clever twist on the dueling banjos scene, featuring the unforgettable Tiny Toon Adventures theme song.<br /><br />Part of the universal appeal of the Tiny Toons is that the humour proves to be very intelligent as it targets subjects with a ferocity that proves that it does not at all deserve the title of ""children's fare"" that people seem to slap it with. An entire segment featuring Fowlmouth's poor etiquette at the cinema pokes fun at yappers in a note-perfect way, along with an additional jab at Lucasfilm's THX logo. That scene is done so perfectly that it should be featured before every cinema showing. There are also a couple of moments that poke fun at Disney World, cinematic plot holes and even Warner's legal department. The fact that today's cartoons are bland and un-creative makes those intelligent moments even more treasuring as there probably will not be another animated series that will come close.<br /><br />After watching How I Spent My Vacation for the first time in many years, I can say with all certainty that they do not make cartoons quite like they used to. With the ongoing censorship that today's family entertainment receive, one wonders whether anything like this will ever be made again. This review is not only a recommendation of a truly smart film, but also a plea for Spielberg, Ruegger and Dini to team up again and bring forth a magical creation to our minds once again. Lord knows that the children of the twenty-first century is in need for something with the intelligence of Tiny Toon Adventures. This is not a simple cash-grab, it is a wonderful film with full of spirit, madcap mayhem and hilarity.",positive
22846,"Wolfgang Peterson's In the Line of Fire is cunning and occasionally a truly white-knuckled ride, even if once or twice we might feel like we've been down similar roads before. How could one not when Clint Eastwood, right after (allegedly) closing the book on his western legacy, likely closes the one on his gritty detective pictures (don't count Blood Work in there). But there's more than that because Eastwood's character, here a hard-bitten, demon-ridden and hard as nails secret service agent, has a slightly charming side to him, even the more romantic side that one never got to see in the pictures where he spouted his trademark lines. There is some complexities going on here that don't rely on just the usual swagger, and it's note-worthy for how such a possibly contrived back story (didn't save Kennedy from being assassinated in 63) is made somewhat believable amidst the rest of his persona, which more than likely hides his wounds- most of the time. Eastwood goes to town to make himself a great presence in the film, however, and under the circumstances the character seems tailor made for him.<br /><br />But there would be the risk of his part in the movie being slightly conventional (we still get the 'Harry' type scenes of him being smarter- and as smart-ass- over everyone else in the room, and being scolded and told to back off by the top brass, here a chief of staff), including here protecting a president that (wisely) we never really see or know at all. Even the romantic sub-plot, which is sort of undercooked if there for some machismo laughs, would make the picture a little sub-par if the other quasi-Dirty Harry aspect didn't come into the picture: an indelible villain. This time there's some extra Hollywood suspense, however brillaintly intelligent suspense (almost smarter than the rest of the movie deserves), with the ""John Booth"" character, played in an Oscar nominated performance by John Malkovich, as someone who's described more as a predator than an assassin. There's ways this could go wrong with the Eastwood character, but Malkovich possibly trumps some of his former villain counterparts by being extremely cool and un-collected (there's that devastating, cringe-worthy scene where he kills the bank teller and her roommate), and as his past is revealed, there's still that element of 'what the hell is with this guy' that keeps the audience and Eastwood's agent guessing and extra paranoid. It's a classic Malkovich performance, quintessentially creepy and always measured in the level of insanity and professionalism.<br /><br />It's also, aside from the conventional points, just a sleekly made picture from Peterson and company, and they come pretty close to the spunky pulp realism of Don Siegel. But Peterson also has a couple of cinematic tricks up his sleeve that had me grinning at times; anytime someone puts in such a blatant but exciting homage to Vertigo- jumping from rooftop to rooftop, hero dangling from the ledge, the 'twist'- it still provides some shivers down my spine. There's also the phone conversations between Eastwood and Malkovich, where we see the depths of the cat and mouse game, probably another kick in the ribs to Hithcock. But in the end, even with all the excitement and brutal danger and crisp formalism in the climax, it's also a characters picture in some ways throughout, and everything is fairly realized to give the audience a fine amount to ponder over, at least in the suspense-movie sense. Eastwod's a great lead, Russo plays the female possible love-interest sincere and mature, and Malkovich is top of the pops. There's also a few notable supporting roles too, and a fine studio score in there. One of the better films of 1993.",positive
39280,"With all thats going on in the world sometimes we need an escape. Curly Sue is just that. Not a complicated plot or deep meaning; however it is not devoid of substance. There is more than furious action or heart pounding dramas. There are the charming little shows you can watch with your kids and have enough substance to enjoy with your date. Try it you may like it more than you think. The little girl is really smart and cute. The ""Dad"" and the girl go thru some slapstick routines. When a jealous boyfriend steps in, trouble brews for Curly and the life shes known may be torn asunder. Fred Thompson and Kelly Lynch play good roles as the upper crust and Alison Porter and James Belushi are a interesting fable like duo portraying street wise homeless drifters. Their worlds collide and comedy ensues.",positive
36178,"If you delete the first twenty minutes or so of this film, you will be left with a fantastic comedy. As it is, I still found it to be a pretty good movie, which is no small feat considering the coma I was put in by the opening scenes. To put it mildly, this film has a dreary beginning that wasn't even remotely funny, or even upbeat. Once things get sillier, however, you are left with a comedy that still holds up well after more than three decades. Definitely worth checking out, especially if you're a younger fan of Lemmon and Matthau who wants to see their earlier work.",positive
35362,"This is an amazing movie and is very clever at using the few actors and sets. It is also very shocking - the physical and psychological torture (both explicit and implied) is mixed with calm and even humourous stretches. So the horror is always unexpected, and brutal. I'm not soft, but this would have to be the most shocking film I have ever seen. The message of this film is definitely delivered with a sledgehammer. This is the film I will always remember both actors for.",positive
15329,"This is an account of events that have been covered in print several times, and I had read two books - 'A Voyage for Madmen' and 'The Strange Last Voyage of Donald Crowhurst' before seeing the film in Sheffield just before Christmas. I must say, it exceeded all expectations in its telling of the 1968 Sunday Times Golden Globe yacht race. These men set out to do something that had never been done before with no support vessels, wooden boats, no satellite phones, no GPS, and just their wits and skill to get them round the globe in one piece. Not to mention the months of solitude, the thundering southern ocean, little sleep, and boats that were often literally falling apart around them.<br /><br />This documentary is excellently put together in my opinion, tightly edited, well paced with superb narration. The archive footage and the interviews are fascinating and bring the story to life. Clare Crowhurst's interview footage is especially revealing and moving as she relates the events that led up to her husband, Donald Crowhurst's departure from Teignmouth, the doubts and fears in his mind and her reaction as subsequent events unfolded.<br /><br />I was moved and had even shed a tear or two by the time the credits started rolling, and overheard other people expressing similar feelings.<br /><br />The two books I mentioned above are useful for more detail and back-story which couldn't have been fitted into the 90 minutes and I would recommend those too.<br /><br />This is ultimately a true story of human courage and human frailty. A must see for anyone interested in sailing, adventure, human endeavour and real-life heroes.",positive
32523,"I dug out from my garage some old musicals and this is another one of my favorites. It was written by Jay Alan Lerner and directed by Vincent Minelli. It won two Academy Awards for Best Picture of 1951 and Best Screenplay. The story of an American painter in Paris who tries to make it big. Nina Foch is a sophisticated lady of means and is very interested in helping him, but soon finds she loves the guy. Meanwhile Gene Kelly falls for lovely damsel, Leslie Caron. His main dancing partner, and I must say they are fantastic together on the floor and otherwise. Famous French singer Georges Guietary sings, too. So if you like good smooth dancing and fun filled scenes filled with Oscar Levant's nimble piano fingers, the songs of George Gershwyn will live on forever in this colorful gem. 8/10",positive
11277,"I had the pleasure of seeing this short film at the Miami film festival this past Saturday and let me just say I was astounded. It was the only film out of the whole program that I loved. It is beautifully shot, composed, edited, acted and written. After the screening I saw the director at a party and asked him what he was doing next. He said that he was working on finding financing for the feature version of the short. He described some scenes to me. It sounded like the kind of first film that launches the greats into the industry. If you ever get a chance to see this short I highly recommend taking it. Hats off to star crossed.",positive
21289,"In a near future, the ordinary man above any suspicious from the suburb Morgan Sullivan (Jeremy Northam) is hired by Digicorp, a huge corporation, to be assigned as a spy and steal secrets from their competitors, Sunways. Along his training, Morgan is brainwashed, assumes a new identity of Jack Thursby and travels to boring lectures. In one of them, he is approached by the beautiful and mysterious Rita Foster (Lucy Liu), who advises him that nothing is how it seems to be. Morgan acknowledges a new reality, where he does not know who can be trusted.<br /><br />The unknown ""Cypher"" was a great surprise for me. This movie has not been released in Brazil, but the engaging and exciting story is quite complex, with many plot points, and with great screenplay, direction and performances. In the very last twist, I recalled Arnold Schwarzenegger's ""Total Recall"". This movie certainly deserves to be watched more than once, and I really did not like the last scene, when the independent spy disposes the disputed disc in the sea. In only know the director Vicenzo Natali from the fantastic ""Cube"", and this second work I see is also stunning. My vote is eight.<br /><br />Title (Brazil): Not Available",positive
